,날짜,구,생활인구수,유동인구수,전체점포수,프랜차이즈점포수,일반점포수,확진자수
3799,2020-07-02,동작구,389976.491,307877.9167,15784,1570,14214,1
3800,2020-07-02,마포구,463272.8112,350785,28401,2400,26001,1
3801,2020-07-02,서대문구,360801.4532,251394.1667,15007,1489,13518,0
3802,2020-07-02,서초구,603087.4774,438375.4167,36373,2535,33838,1
3803,2020-07-02,성동구,345963.1905,263740.8333,17062,1322,15740,1
3804,2020-07-02,성북구,419833.1954,330469.5833,17151,1584,15567,1
3805,2020-07-02,송파구,742745.1108,519594.1667,37428,3169,34259,0
3806,2020-07-02,양천구,392740.2776,317103.75,18372,1663,16709,0
3807,2020-07-02,영등포구,474381.4435,414710,27173,2259,24914,0
3808,2020-07-02,용산구,290140.6235,218795.8333,18924,1183,17741,0
3809,2020-07-02,은평구,436497.3501,324434.5833,18350,1572,16778,0
3810,2020-07-02,종로구,302230.5807,244188.3333,25318,1608,23710,0
3811,2020-07-02,중구,287806.4167,259599.5833,40015,2062,37953,0
3812,2020-07-02,중랑구,346645.6127,285625,16180,1286,14894,1
3813,2020-07-03,강남구,870965.4561,648089.5833,55675,4353,51322,0
3814,2020-07-03,강동구,497210.7638,324422.5,20935,1897,19038,0
3815,2020-07-03,강북구,293501.0869,230663.3333,13461,1066,12395,0
3816,2020-07-03,강서구,535904.0369,437185,26009,2632,23377,0
3817,2020-07-03,관악구,471837.5934,380507.5,19710,1903,17807,2
3818,2020-07-03,광진구,363461.7269,280124.1667,18984,1668,17316,0
3819,2020-07-03,구로구,385666.4914,354545.8333,22249,1798,20451,1
3820,2020-07-03,금천구,229353.9367,234342.0833,15627,1271,14356,0
3821,2020-07-03,노원구,512684.4172,382687.5,18235,1866,16369,0
3822,2020-07-03,도봉구,275667.627,232131.6667,11723,983,10740,0
3823,2020-07-03,동대문구,353521.56,287635,21157,1473,19684,0
3824,2020-07-03,동작구,389713.5245,307648.75,15784,1570,14214,0
3825,2020-07-03,마포구,466170.407,351802.9167,28401,2400,26001,0
3826,2020-07-03,서대문구,357452.213,250179.5833,15007,1489,13518,0
3827,2020-07-03,서초구,602655.6439,438572.0833,36373,2535,33838,0
3828,2020-07-03,성동구,344818.0791,262240.4167,17062,1322,15740,0
3829,2020-07-03,성북구,417919.3426,328469.1667,17151,1584,15567,0
3830,2020-07-03,송파구,742055.7363,518350.4167,37428,3169,34259,0
3831,2020-07-03,양천구,392044.1836,317548.75,18372,1663,16709,0
3832,2020-07-03,영등포구,473586.469,413290,27173,2259,24914,1
3833,2020-07-03,용산구,289926.9094,219142.5,18924,1183,17741,1
3834,2020-07-03,은평구,435855.7531,322920,18350,1572,16778,0
3835,2020-07-03,종로구,297828.8948,239542.5,25318,1608,23710,1
3836,2020-07-03,중구,285212.7282,253972.5,40015,2062,37953,0
3837,2020-07-03,중랑구,345906.3067,284822.0833,16180,1286,14894,1
3838,2020-07-04,강남구,743495.5783,522215.8333,55675,4353,51322,1
3839,2020-07-04,강동구,501831.0997,332086.25,20935,1897,19038,0
3840,2020-07-04,강북구,303040.4061,241425.8333,13461,1066,12395,0
3841,2020-07-04,강서구,535051.1878,436931.6667,26009,2632,23377,0
3842,2020-07-04,관악구,489351.4376,399084.5833,19710,1903,17807,2
3843,2020-07-04,광진구,371775.2453,289773.3333,18984,1668,17316,0
3844,2020-07-04,구로구,371206.7121,340450,22249,1798,20451,0
3845,2020-07-04,금천구,201777.9607,199782.5,15627,1271,14356,0
3846,2020-07-04,노원구,524955.1026,402433.75,18235,1866,16369,1
3847,2020-07-04,도봉구,285921.7438,245258.75,11723,983,10740,0
3848,2020-07-04,동대문구,346884.2802,282032.0833,21157,1473,19684,0
3849,2020-07-04,동작구,394113.9976,311080,15784,1570,14214,2
3850,2020-07-04,마포구,449264.3569,333764.1667,28401,2400,26001,1
3851,2020-07-04,서대문구,340874.868,244998.75,15007,1489,13518,0
3852,2020-07-04,서초구,535503.0845,374506.6667,36373,2535,33838,1
3853,2020-07-04,성동구,325616.4322,240931.25,17062,1322,15740,0
3854,2020-07-04,성북구,422519.2211,333884.5833,17151,1584,15567,0
3855,2020-07-04,송파구,731023.0005,508104.1667,37428,3169,34259,1
3856,2020-07-04,양천구,400261.0709,331811.25,18372,1663,16709,0
3857,2020-07-04,영등포구,422980.3785,356485,27173,2259,24914,1
3858,2020-07-04,용산구,271509.5779,201788.3333,18924,1183,17741,0
3859,2020-07-04,은평구,455380.0612,344897.5,18350,1572,16778,0
3860,2020-07-04,종로구,250802.7593,184226.25,25318,1608,23710,0
3861,2020-07-04,중구,205763.2711,159400,40015,2062,37953,1
3862,2020-07-04,중랑구,358006.633,296811.6667,16180,1286,14894,5
3863,2020-07-05,강남구,689651.105,476120,55675,4353,51322,0
3864,2020-07-05,강동구,508994.6078,337203.75,20935,1897,19038,0
3865,2020-07-05,강북구,309737.2289,247801.6667,13461,1066,12395,0
3866,2020-07-05,강서구,540851.4676,441800.8333,26009,2632,23377,0
3867,2020-07-05,관악구,500104.1435,408617.5,19710,1903,17807,1
3868,2020-07-05,광진구,370537.3726,290133.75,18984,1668,17316,0
3869,2020-07-05,구로구,376619.7653,345399.5833,22249,1798,20451,0
3870,2020-07-05,금천구,202010.63,200873.3333,15627,1271,14356,0
3871,2020-07-05,노원구,533157.1076,411678.75,18235,1866,16369,0
3872,2020-07-05,도봉구,294028.9514,254639.5833,11723,983,10740,0
3873,2020-07-05,동대문구,346031.4898,281824.1667,21157,1473,19684,0
3874,2020-07-05,동작구,395691.8529,312513.75,15784,1570,14214,0
3875,2020-07-05,마포구,437259.5531,322631.25,28401,2400,26001,0
3876,2020-07-05,서대문구,340444.9141,245364.5833,15007,1489,13518,1
3877,2020-07-05,서초구,507644.9467,350187.9167,36373,2535,33838,0
3878,2020-07-05,성동구,320706.1293,235501.25,17062,1322,15740,0
3879,2020-07-05,성북구,430768.5591,340751.6667,17151,1584,15567,0
3880,2020-07-05,송파구,724275.9813,505205.8333,37428,3169,34259,0
3881,2020-07-05,양천구,404728.6133,338980,18372,1663,16709,0
3882,2020-07-05,영등포구,416000.6304,348088.3333,27173,2259,24914,1
3883,2020-07-05,용산구,266225.6647,196036.6667,18924,1183,17741,0
3884,2020-07-05,은평구,464765.6725,354462.9167,18350,1572,16778,0
3885,2020-07-05,종로구,231026.5883,164068.3333,25318,1608,23710,0
3886,2020-07-05,중구,180068.8455,136355.4167,40015,2062,37953,0
3887,2020-07-05,중랑구,365232.7943,304253.3333,16180,1286,14894,0
3888,2020-07-06,강남구,861994.8066,645306.25,55675,4353,51322,0
3889,2020-07-06,강동구,500392.5519,325871.6667,20935,1897,19038,0
3890,2020-07-06,강북구,295982.4308,232113.3333,13461,1066,12395,0
3891,2020-07-06,강서구,541956.8457,439031.6667,26009,2632,23377,1
3892,2020-07-06,관악구,477233.1114,383250,19710,1903,17807,0
3893,2020-07-06,광진구,362198.0998,279832.9167,18984,1668,17316,0
3894,2020-07-06,구로구,389980.6265,358346.25,22249,1798,20451,0
3895,2020-07-06,금천구,232826.082,239742.0833,15627,1271,14356,0
3896,2020-07-06,노원구,515779.7755,384020.4167,18235,1866,16369,0
3897,2020-07-06,도봉구,277021.3652,234500.4167,11723,983,10740,0
3898,2020-07-06,동대문구,355544.5095,289272.5,21157,1473,19684,0
3899,2020-07-06,동작구,391917.5993,307365.8333,15784,1570,14214,0
3900,2020-07-06,마포구,460400.9598,347795.8333,28401,2400,26001,0
3901,2020-07-06,서대문구,359807.0373,250541.25,15007,1489,13518,0
3902,2020-07-06,서초구,599583.9419,437510,36373,2535,33838,0
3903,2020-07-06,성동구,345076.8984,262126.6667,17062,1322,15740,0
3904,2020-07-06,성북구,422128.3527,330057.0833,17151,1584,15567,0
3905,2020-07-06,송파구,743622.9208,520160.4167,37428,3169,34259,0
3906,2020-07-06,양천구,392763.72,319338.75,18372,1663,16709,0
3907,2020-07-06,영등포구,474461.4346,415227.0833,27173,2259,24914,0
3908,2020-07-06,용산구,285615.0694,215492.9167,18924,1183,17741,0
3909,2020-07-06,은평구,440736.555,325525,18350,1572,16778,0
3910,2020-07-06,종로구,295746.3111,239913.3333,25318,1608,23710,0
3911,2020-07-06,중구,281661.808,255476.6667,40015,2062,37953,0
3912,2020-07-06,중랑구,349366.702,286862.5,16180,1286,14894,1
3913,2020-07-06,중랑구,349366.702,286862.5,16180,1286,14894,1
3914,2020-07-07,강남구,877291.6355,653032.5,55675,4353,51322,0
3915,2020-07-07,강동구,497375.1559,324780,20935,1897,19038,0
3916,2020-07-07,강북구,294748.5571,230767.5,13461,1066,12395,0
3917,2020-07-07,강서구,540777.396,448025,26009,2632,23377,0
3918,2020-07-07,관악구,475970.9517,382381.25,19710,1903,17807,1
3919,2020-07-07,광진구,361440.1645,279077.9167,18984,1668,17316,1
3920,2020-07-07,구로구,388704.3397,339662.5,22249,1798,20451,0
3921,2020-07-07,금천구,232725.6619,255186.25,15627,1271,14356,0
3922,2020-07-07,노원구,513226.5694,382451.25,18235,1866,16369,2
3923,2020-07-07,도봉구,275638.2564,232296.6667,11723,983,10740,0
3924,2020-07-07,동대문구,355984.2138,289240,21157,1473,19684,0
3925,2020-07-07,동작구,391788.0058,307082.5,15784,1570,14214,0
3926,2020-07-07,마포구,462740.9119,349203.3333,28401,2400,26001,4
3927,2020-07-07,서대문구,361279.5085,250480.8333,15007,1489,13518,1
3928,2020-07-07,서초구,605580.5738,440159.5833,36373,2535,33838,0
3929,2020-07-07,성동구,346885.6021,263002.5,17062,1322,15740,0
3930,2020-07-07,성북구,422371.2839,329764.1667,17151,1584,15567,0
3931,2020-07-07,송파구,745427.9502,520742.9167,37428,3169,34259,0
3932,2020-07-07,양천구,391420.1106,307182.9167,18372,1663,16709,0
3933,2020-07-07,영등포구,474713.661,415278.75,27173,2259,24914,0
3934,2020-07-07,용산구,287794.896,216976.25,18924,1183,17741,0
3935,2020-07-07,은평구,438109.1929,323770.4167,18350,1572,16778,0
3936,2020-07-07,종로구,305371.5791,244258.3333,25318,1608,23710,0
3937,2020-07-07,중구,288534.8266,259134.1667,40015,2062,37953,0
3938,2020-07-07,중랑구,346843.0078,285004.5833,16180,1286,14894,1
3939,2020-07-08,강남구,878370.1807,653322.5,55675,4353,51322,0
3940,2020-07-08,강동구,497835.1528,324405.4167,20935,1897,19038,0
3941,2020-07-08,강북구,294346.9575,230576.6667,13461,1066,12395,0
3942,2020-07-08,강서구,540193.4628,437519.5833,26009,2632,23377,0
3943,2020-07-08,관악구,475658.4079,382187.9167,19710,1903,17807,0
3944,2020-07-08,광진구,362321.9352,279412.5,18984,1668,17316,1
3945,2020-07-08,구로구,389062.9136,356258.3333,22249,1798,20451,1
3946,2020-07-08,금천구,232951.5646,237628.3333,15627,1271,14356,0
3947,2020-07-08,노원구,513818.3131,382122.5,18235,1866,16369,1
3948,2020-07-08,도봉구,274871.3632,232354.1667,11723,983,10740,0
3949,2020-07-08,동대문구,355325.9382,288612.9167,21157,1473,19684,0
3950,2020-07-08,동작구,392476.0805,307187.9167,15784,1570,14214,2
3951,2020-07-08,마포구,464108.4738,349587.5,28401,2400,26001,0
3952,2020-07-08,서대문구,360568.1964,250419.1667,15007,1489,13518,1
3953,2020-07-08,서초구,605893.2796,440317.0833,36373,2535,33838,0
3954,2020-07-08,성동구,347460.4697,263085,17062,1322,15740,0
3955,2020-07-08,성북구,420787.7061,329725.8333,17151,1584,15567,0
3956,2020-07-08,송파구,745152.1781,520511.6667,37428,3169,34259,0
3957,2020-07-08,양천구,391554.2786,317308.75,18372,1663,16709,0
3958,2020-07-08,영등포구,476365.608,415663.3333,27173,2259,24914,0
3959,2020-07-08,용산구,288648.3356,217446.25,18924,1183,17741,0
3960,2020-07-08,은평구,437588.6745,323261.25,18350,1572,16778,0
3961,2020-07-08,종로구,306790.9127,245934.1667,25318,1608,23710,0
3962,2020-07-08,중구,288402.5789,258426.6667,40015,2062,37953,1
3963,2020-07-08,중랑구,346613.7728,284652.5,16180,1286,14894,1
3964,2020-07-09,강남구,880457.4261,656222.5,55675,4353,51322,2
3965,2020-07-09,강동구,495801.8503,324134.1667,20935,1897,19038,1
3966,2020-07-09,강북구,292956.07,230168.75,13461,1066,12395,0
3967,2020-07-09,강서구,538653.8643,437153.3333,26009,2632,23377,1
3968,2020-07-09,관악구,475289.7072,381266.6667,19710,1903,17807,0
3969,2020-07-09,광진구,361047.7438,279060.4167,18984,1668,17316,0
3970,2020-07-09,구로구,387038.4925,355148.3333,22249,1798,20451,0
3971,2020-07-09,금천구,231355.832,236600.4167,15627,1271,14356,0
3972,2020-07-09,노원구,511963.5006,381582.9167,18235,1866,16369,0
3973,2020-07-09,도봉구,274612.3568,232222.9167,11723,983,10740,0
3974,2020-07-09,동대문구,354386.8466,288086.6667,21157,1473,19684,0
3975,2020-07-09,동작구,391111.5902,306321.6667,15784,1570,14214,1
3976,2020-07-09,마포구,463270.9727,350086.6667,28401,2400,26001,0
3977,2020-07-09,서대문구,360686.7769,250507.0833,15007,1489,13518,0
3978,2020-07-09,서초구,605912.3571,441821.25,36373,2535,33838,0
3979,2020-07-09,성동구,346693.0913,262551.25,17062,1322,15740,0
3980,2020-07-09,성북구,418447.7354,328565.8333,17151,1584,15567,2
3981,2020-07-09,송파구,741675.0204,519507.5,37428,3169,34259,0
3982,2020-07-09,양천구,390572.0671,317000.8333,18372,1663,16709,0
3983,2020-07-09,영등포구,475245.2752,415637.5,27173,2259,24914,0
3984,2020-07-09,용산구,288579.2017,218092.9167,18924,1183,17741,0
3985,2020-07-09,은평구,436308.4573,322982.9167,18350,1572,16778,0
3986,2020-07-09,종로구,305012.8829,244262.0833,25318,1608,23710,0
3987,2020-07-09,중구,288360.2586,259502.0833,40015,2062,37953,0
3988,2020-07-09,중랑구,346041.0115,283789.5833,16180,1286,14894,1
3989,2020-07-10,강남구,878398.6138,650691.6667,55675,4353,51322,1
3990,2020-07-10,강동구,499741.1541,325232.9167,20935,1897,19038,0
3991,2020-07-10,강북구,293417.7454,231646.25,13461,1066,12395,0
3992,2020-07-10,강서구,539425.8582,437792.0833,26009,2632,23377,1
3993,2020-07-10,관악구,474735.3709,380855.8333,19710,1903,17807,0
3994,2020-07-10,광진구,364081.0383,279942.0833,18984,1668,17316,0
3995,2020-07-10,구로구,388540.187,354755.4167,22249,1798,20451,0
3996,2020-07-10,금천구,230516.164,234392.9167,15627,1271,14356,0
3997,2020-07-10,노원구,516764.111,382344.1667,18235,1866,16369,0
3998,2020-07-10,도봉구,275224.759,232392.0833,11723,983,10740,0
3999,2020-07-10,동대문구,354578.5247,288099.1667,21157,1473,19684,1
4000,2020-07-10,동작구,390979.0654,306179.5833,15784,1570,14214,0
4001,2020-07-10,마포구,465682.0719,350644.1667,28401,2400,26001,0
4002,2020-07-10,서대문구,359801.6447,249616.25,15007,1489,13518,0
4003,2020-07-10,서초구,609084.7205,439928.3333,36373,2535,33838,0
4004,2020-07-10,성동구,347657.1124,260968.3333,17062,1322,15740,0
4005,2020-07-10,성북구,420453.5246,328148.3333,17151,1584,15567,1
4006,2020-07-10,송파구,747448.9159,521041.25,37428,3169,34259,0
4007,2020-07-10,양천구,392000.2594,317887.5,18372,1663,16709,0
4008,2020-07-10,영등포구,476772.8443,414045.8333,27173,2259,24914,1
4009,2020-07-10,용산구,289883.9638,217977.9167,18924,1183,17741,1
4010,2020-07-10,은평구,438827.0906,324288.75,18350,1572,16778,0
4011,2020-07-10,종로구,303765.6154,240282.9167,25318,1608,23710,0
4012,2020-07-10,중구,286369.4676,254180.8333,40015,2062,37953,0
4013,2020-07-10,중랑구,348118.1442,285029.5833,16180,1286,14894,2
4014,2020-07-11,강남구,755285.55,526458.3333,55675,4353,51322,1
4015,2020-07-11,강동구,507272.953,332816.25,20935,1897,19038,2
4016,2020-07-11,강북구,305978.2263,242163.3333,13461,1066,12395,0
4017,2020-07-11,강서구,538053.2361,438377.5,26009,2632,23377,0
4018,2020-07-11,관악구,493172.7552,398675,19710,1903,17807,0
4019,2020-07-11,광진구,374237.5434,290190.8333,18984,1668,17316,0
4020,2020-07-11,구로구,375831.244,340699.5833,22249,1798,20451,0
4021,2020-07-11,금천구,203696.678,200182.9167,15627,1271,14356,0
4022,2020-07-11,노원구,531341.5609,402780.8333,18235,1866,16369,0
4023,2020-07-11,도봉구,287384.5706,244654.1667,11723,983,10740,0
4024,2020-07-11,동대문구,349461.9142,282092.5,21157,1473,19684,0
4025,2020-07-11,동작구,396884.0635,311352.5,15784,1570,14214,1
4026,2020-07-11,마포구,453751.4105,335970.4167,28401,2400,26001,0
4027,2020-07-11,서대문구,345044.0595,245888.3333,15007,1489,13518,0
4028,2020-07-11,서초구,543330.7879,375925.8333,36373,2535,33838,0
4029,2020-07-11,성동구,329915.9283,240738.3333,17062,1322,15740,1
4030,2020-07-11,성북구,424733.6709,333146.25,17151,1584,15567,0
4031,2020-07-11,송파구,738406.2053,509500.8333,37428,3169,34259,0
4032,2020-07-11,양천구,405157.8746,333129.5833,18372,1663,16709,0
4033,2020-07-11,영등포구,428501.6072,358402.5,27173,2259,24914,1
4034,2020-07-11,용산구,275042.6462,203240.8333,18924,1183,17741,0
4035,2020-07-11,은평구,458130.0576,345060.8333,18350,1572,16778,0
4036,2020-07-11,종로구,254963.8915,184527.0833,25318,1608,23710,0
4037,2020-07-11,중구,210299.4061,161364.1667,40015,2062,37953,0
4038,2020-07-11,중랑구,362055.5648,297154.5833,16180,1286,14894,1
4039,2020-07-12,강남구,694700.5558,477162.0833,55675,4353,51322,0
4040,2020-07-12,강동구,514802.077,337596.6667,20935,1897,19038,3
4041,2020-07-12,강북구,313118.3206,248280.8333,13461,1066,12395,0
4042,2020-07-12,강서구,543829.2632,442354.1667,26009,2632,23377,0
4043,2020-07-12,관악구,503453.2199,408621.25,19710,1903,17807,2
4044,2020-07-12,광진구,373444.5731,289699.1667,18984,1668,17316,0
4045,2020-07-12,구로구,379530.4453,344596.6667,22249,1798,20451,0
4046,2020-07-12,금천구,203401.1197,200335,15627,1271,14356,0
4047,2020-07-12,노원구,539270.5405,410370,18235,1866,16369,1
4048,2020-07-12,도봉구,294051.8102,253935.8333,11723,983,10740,0
4049,2020-07-12,동대문구,349617.8172,281817.0833,21157,1473,19684,1
4050,2020-07-12,동작구,398133.8715,312667.9167,15784,1570,14214,1
4051,2020-07-12,마포구,438403.0312,321978.75,28401,2400,26001,2
4052,2020-07-12,서대문구,343842.7749,245433.75,15007,1489,13518,0
4053,2020-07-12,서초구,511222.5733,348362.0833,36373,2535,33838,1
4054,2020-07-12,성동구,323687.0532,234260,17062,1322,15740,0
4055,2020-07-12,성북구,432945.3857,340947.9167,17151,1584,15567,1
4056,2020-07-12,송파구,730165.752,503591.6667,37428,3169,34259,0
4057,2020-07-12,양천구,408752.9191,338937.9167,18372,1663,16709,0
4058,2020-07-12,영등포구,415092.9619,344965.8333,27173,2259,24914,0
4059,2020-07-12,용산구,268043.7361,195981.6667,18924,1183,17741,0
4060,2020-07-12,은평구,468393.8599,355029.1667,18350,1572,16778,0
4061,2020-07-12,종로구,234228.6581,164802.9167,25318,1608,23710,0
4062,2020-07-12,중구,183547.4104,137504.1667,40015,2062,37953,0
4063,2020-07-12,중랑구,368341.0965,303407.9167,16180,1286,14894,1
4064,2020-07-13,강남구,864457.2682,642026.6667,55675,4353,51322,2
4065,2020-07-13,강동구,507594.5358,327043.75,20935,1897,19038,0
4066,2020-07-13,강북구,299972.6604,234035.8333,13461,1066,12395,0
4067,2020-07-13,강서구,546818.6172,441216.6667,26009,2632,23377,0
4068,2020-07-13,관악구,482751.4616,384445.4167,19710,1903,17807,0
4069,2020-07-13,광진구,365724.3305,279822.5,18984,1668,17316,0
4070,2020-07-13,구로구,396412.8676,359743.75,22249,1798,20451,0
4071,2020-07-13,금천구,236133.8721,241072.5,15627,1271,14356,1
4072,2020-07-13,노원구,521764.2384,385197.5,18235,1866,16369,0
4073,2020-07-13,도봉구,280024.1649,236161.6667,11723,983,10740,0
4074,2020-07-13,동대문구,357877.2406,288821.25,21157,1473,19684,0
4075,2020-07-13,동작구,395017.7,309472.5,15784,1570,14214,1
4076,2020-07-13,마포구,460755.3858,346200.4167,28401,2400,26001,0
4077,2020-07-13,서대문구,362412.2729,249737.0833,15007,1489,13518,0
4078,2020-07-13,서초구,603004.1692,433539.1667,36373,2535,33838,0
4079,2020-07-13,성동구,348705.6797,260035.8333,17062,1322,15740,0
4080,2020-07-13,성북구,427062.1778,331409.5833,17151,1584,15567,0
4081,2020-07-13,송파구,750466.3935,520343.75,37428,3169,34259,1
4082,2020-07-13,양천구,396736.9344,321040.4167,18372,1663,16709,0
4083,2020-07-13,영등포구,478662.5887,413590.8333,27173,2259,24914,0
4084,2020-07-13,용산구,285889.5574,214143.75,18924,1183,17741,0
4085,2020-07-13,은평구,447321.5291,328544.5833,18350,1572,16778,1
4086,2020-07-13,종로구,298789.443,235546.25,25318,1608,23710,1
4087,2020-07-13,중구,279107.9695,248713.75,40015,2062,37953,0
4088,2020-07-13,중랑구,355788.3214,289699.5833,16180,1286,14894,0
4089,2020-07-14,강남구,881912.281,652748.75,55675,4353,51322,0
4090,2020-07-14,강동구,502819.6838,324941.6667,20935,1897,19038,1
4091,2020-07-14,강북구,297716.383,231199.5833,13461,1066,12395,0
4092,2020-07-14,강서구,543363.5422,437839.1667,26009,2632,23377,0
4093,2020-07-14,관악구,479410.4457,382137.0833,19710,1903,17807,0
4094,2020-07-14,광진구,363272.2899,277760.4167,18984,1668,17316,0
4095,2020-07-14,구로구,392931.1739,356227.9167,22249,1798,20451,0
4096,2020-07-14,금천구,235341.5631,238210,15627,1271,14356,1
4097,2020-07-14,노원구,518172.5801,382510,18235,1866,16369,0
4098,2020-07-14,도봉구,277393.4204,233162.0833,11723,983,10740,0
4099,2020-07-14,동대문구,358142.9397,288877.5,21157,1473,19684,0
4100,2020-07-14,동작구,393270.5175,307996.25,15784,1570,14214,2
4101,2020-07-14,마포구,464573.0087,349177.9167,28401,2400,26001,0
4102,2020-07-14,서대문구,363541.4898,250177.5,15007,1489,13518,0
4103,2020-07-14,서초구,609148.0415,437758.75,36373,2535,33838,0
4104,2020-07-14,성동구,350259.5536,262389.5833,17062,1322,15740,0
4105,2020-07-14,성북구,424181.578,329045.8333,17151,1584,15567,0
4106,2020-07-14,송파구,752042.7243,520860,37428,3169,34259,1
4107,2020-07-14,양천구,395784.5048,319461.25,18372,1663,16709,0
4108,2020-07-14,영등포구,481797.3559,415557.0833,27173,2259,24914,0
4109,2020-07-14,용산구,288150.7235,215898.3333,18924,1183,17741,0
4110,2020-07-14,은평구,441903.1411,323982.9167,18350,1572,16778,0
4111,2020-07-14,종로구,310076.9837,243943.75,25318,1608,23710,1
4112,2020-07-14,중구,291499.6211,258383.75,40015,2062,37953,0
4113,2020-07-14,중랑구,351065.5232,285534.5833,16180,1286,14894,0
4114,2020-07-15,강남구,882847.0801,653587.5,55675,4353,51322,0
4115,2020-07-15,강동구,500212.9089,323074.5833,20935,1897,19038,1
4116,2020-07-15,강북구,294317.8188,229168.75,13461,1066,12395,1
4117,2020-07-15,강서구,540586.2784,435963.3333,26009,2632,23377,0
4118,2020-07-15,관악구,476849.1696,379850,19710,1903,17807,1
4119,2020-07-15,광진구,362818.2207,277367.0833,18984,1668,17316,0
4120,2020-07-15,구로구,390027.4999,353662.0833,22249,1798,20451,1
4121,2020-07-15,금천구,233641.6294,236605.4167,15627,1271,14356,0
4122,2020-07-15,노원구,514634.7967,380278.75,18235,1866,16369,0
4123,2020-07-15,도봉구,275992.8804,231479.1667,11723,983,10740,0
4124,2020-07-15,동대문구,356226.0202,287522.5,21157,1473,19684,0
4125,2020-07-15,동작구,390932.4022,306917.9167,15784,1570,14214,0
4126,2020-07-15,마포구,465994.5846,350221.6667,28401,2400,26001,0
4127,2020-07-15,서대문구,361122.0033,249225.4167,15007,1489,13518,0
4128,2020-07-15,서초구,610258.5463,439967.9167,36373,2535,33838,0
4129,2020-07-15,성동구,348278.3616,262320.8333,17062,1322,15740,0
4130,2020-07-15,성북구,420263.5015,327024.5833,17151,1584,15567,0
4131,2020-07-15,송파구,748340.519,519160.4167,37428,3169,34259,2
4132,2020-07-15,양천구,392770.9886,316651.25,18372,1663,16709,0
4133,2020-07-15,영등포구,482585.2521,416126.6667,27173,2259,24914,0
4134,2020-07-15,용산구,289431.6969,217655,18924,1183,17741,0
4135,2020-07-15,은평구,438391.1946,321457.9167,18350,1572,16778,0
4136,2020-07-15,종로구,310213.1832,245512.9167,25318,1608,23710,0
4137,2020-07-15,중구,291772.08,258867.9167,40015,2062,37953,1
4138,2020-07-15,중랑구,347741.5639,283233.3333,16180,1286,14894,0
4139,2020-07-16,강남구,883492.5311,651961.6667,55675,4353,51322,0
4140,2020-07-16,강동구,499452.7016,321988.3333,20935,1897,19038,0
4141,2020-07-16,강북구,293998.8313,228865.8333,13461,1066,12395,0
4142,2020-07-16,강서구,538359.7862,435269.1667,26009,2632,23377,0
4143,2020-07-16,관악구,475158.97,378302.5,19710,1903,17807,1
4144,2020-07-16,광진구,363137.8893,277181.25,18984,1668,17316,1
4145,2020-07-16,구로구,388883.6564,353127.9167,22249,1798,20451,0
4146,2020-07-16,금천구,232724.3763,235475.4167,15627,1271,14356,0
4147,2020-07-16,노원구,513273.285,378951.6667,18235,1866,16369,0
4148,2020-07-16,도봉구,275897.1307,231121.25,11723,983,10740,1
4149,2020-07-16,동대문구,355251.0582,285617.0833,21157,1473,19684,0
4150,2020-07-16,동작구,389870.4604,306282.9167,15784,1570,14214,0
4151,2020-07-16,마포구,465672.8194,348995,28401,2400,26001,0
4152,2020-07-16,서대문구,361955.523,248835.8333,15007,1489,13518,1
4153,2020-07-16,서초구,610289.0092,438625.8333,36373,2535,33838,0
4154,2020-07-16,성동구,347489.0316,261254.5833,17062,1322,15740,0
4155,2020-07-16,성북구,419459.0483,325765.4167,17151,1584,15567,0
4156,2020-07-16,송파구,747618.1279,518055,37428,3169,34259,3
4157,2020-07-16,양천구,392374.1449,314681.6667,18372,1663,16709,0
4158,2020-07-16,영등포구,479767.2685,413190,27173,2259,24914,0
4159,2020-07-16,용산구,290274.1119,217391.25,18924,1183,17741,1
4160,2020-07-16,은평구,437439.7906,320873.75,18350,1572,16778,0
4161,2020-07-16,종로구,309890.4973,244197.5,25318,1608,23710,0
4162,2020-07-16,중구,291700.2406,257977.9167,40015,2062,37953,1
4163,2020-07-16,중랑구,347862.9549,282780.8333,16180,1286,14894,0
4164,2020-07-17,강남구,876578.1401,644652.5,55675,4353,51322,1
4165,2020-07-17,강동구,499552.7477,322146.25,20935,1897,19038,0
4166,2020-07-17,강북구,293047.2028,228150,13461,1066,12395,0
4167,2020-07-17,강서구,537829.2447,433697.5,26009,2632,23377,0
4168,2020-07-17,관악구,475397.4112,377635.4167,19710,1903,17807,0
4169,2020-07-17,광진구,365630.3212,278230.4167,18984,1668,17316,0
4170,2020-07-17,구로구,387694.1864,351028.3333,22249,1798,20451,0
4171,2020-07-17,금천구,230020.6388,231945.8333,15627,1271,14356,0
4172,2020-07-17,노원구,513705.9317,379724.5833,18235,1866,16369,0
4173,2020-07-17,도봉구,276094.331,229967.0833,11723,983,10740,0
4174,2020-07-17,동대문구,354597.526,284421.6667,21157,1473,19684,0
4175,2020-07-17,동작구,390029.3649,305573.3333,15784,1570,14214,0
4176,2020-07-17,마포구,467579.2888,349960.8333,28401,2400,26001,1
4177,2020-07-17,서대문구,359118.958,247365.8333,15007,1489,13518,0
4178,2020-07-17,서초구,608675.0051,436096.25,36373,2535,33838,0
4179,2020-07-17,성동구,347955.5111,259712.0833,17062,1322,15740,1
4180,2020-07-17,성북구,418415.5684,324387.5,17151,1584,15567,0
